#Title,Digilent WaveForms Oscilloscope Data
#Device Name,Analog Discovery
#Serial Number,SN:210244659266
#Software Version,2.7.5
Time (s),C1 (V),C2 (V)
-25,0.369010017497461,-0.0162474004417531
-24.99375,0.684926645871354,-0.0197597693064928
-24.9875,0.684926645871354,-0.0197597693064928
-24.98125,0.684926645871354,-0.0197597693064928
-24.975,0.684926645871354,-0.0197597693064928
-24.96875,0.684926645871354,-0.0232721381712325
-24.9625,0.684926645871354,-0.0197597693064928
-24.95625,0.684926645871354,-0.0197597693064928
-24.95,0.684926645871354,-0.0197597693064928
-24.94375,0.684926645871354,-0.0197597693064928
-24.9375,0.684926645871354,-0.0197597693064928
-24.93125,0.684926645871354,-0.0197597693064928
-24.925,0.684926645871354,-0.0197597693064928
-24.91875,0.684926645871354,-0.0232721381712325
-24.9125,0.684926645871354,-0.0197597693064928
-24.90625,0.684926645871354,-0.0197597693064928
-24.9,0.684926645871354,-0.0232721381712325
-24.89375,0.684926645871354,-0.0197597693064928
-24.8875,0.684926645871354,-0.0232721381712325
-24.88125,0.684926645871354,-0.0232721381712325
-24.875,0.684926645871354,-0.0197597693064928
-24.86875,0.684926645871354,-0.0232721381712325
-24.8625,0.684926645871354,-0.0197597693064928
-24.85625,0.684926645871354,-0.0197597693064928
-24.85,0.681377020833445,-0.0232721381712325
-24.84375,0.684926645871354,-0.0197597693064928
-24.8375,0.684926645871354,-0.0197597693064928
-24.83125,0.684926645871354,-0.0197597693064928
-24.825,0.684926645871354,-0.0197597693064928
-24.81875,0.684926645871354,-0.0232721381712325
-24.8125,0.684926645871354,-0.0197597693064928
-24.80625,0.684926645871354,-0.0197597693064928
-24.8,0.684926645871354,-0.0232721381712325
-24.79375,0.684926645871354,-0.0197597693064928
-24.7875,0.681377020833445,-0.0232721381712325
-24.78125,0.681377020833445,-0.0232721381712325
-24.775,0.684926645871354,-0.0197597693064928
-24.76875,0.681377020833445,-0.0232721381712325
-24.7625,0.684926645871354,-0.0197597693064928
-24.75625,0.684926645871354,-0.0197597693064928
-24.75,0.681377020833445,-0.0232721381712325
-24.74375,0.681377020833445,-0.0197597693064928
-24.7375,0.681377020833445,-0.0197597693064928
-24.73125,0.681377020833445,-0.0232721381712325
-24.725,0.684926645871354,-0.0197597693064928
-24.71875,0.681377020833445,-0.0232721381712325
-24.7125,0.684926645871354,-0.0197597693064928
-24.70625,0.681377020833445,-0.0197597693064928
-24.7,0.681377020833445,-0.0232721381712325
-24.69375,0.684926645871354,-0.0197597693064928
-24.6875,0.681377020833445,-0.0197597693064928
-24.68125,0.681377020833445,-0.0232721381712325
-24.675,0.684926645871354,-0.0197597693064928
-24.66875,0.681377020833445,-0.0232721381712325
-24.6625,0.681377020833445,-0.0197597693064928
-24.65625,0.681377020833445,-0.0197597693064928
-24.65,0.681377020833445,-0.0232721381712325
-24.64375,0.681377020833445,-0.0197597693064928
-24.6375,0.681377020833445,-0.0197597693064928
-24.63125,0.681377020833445,-0.0197597693064928
-24.625,0.684926645871354,-0.0197597693064928
-24.61875,0.681377020833445,-0.0197597693064928
-24.6125,0.681377020833445,-0.0197597693064928
-24.60625,0.681377020833445,-0.0197597693064928
-24.6,0.681377020833445,-0.0197597693064928
-24.59375,0.684926645871354,-0.0197597693064928
-24.5875,0.681377020833445,-0.0197597693064928
-24.58125,0.681377020833445,-0.0197597693064928
-24.575,0.681377020833445,-0.0197597693064928
-24.56875,0.681377020833445,-0.0197597693064928
-24.5625,0.681377020833445,-0.0197597693064928
-24.55625,0.681377020833445,-0.0197597693064928
-24.55,0.681377020833445,-0.0197597693064928
-24.54375,0.681377020833445,-0.0197597693064928
-24.5375,0.681377020833445,-0.0197597693064928
-24.53125,0.681377020833445,-0.0197597693064928
-24.525,0.684926645871354,-0.0197597693064928
-24.51875,0.681377020833445,-0.0197597693064928
-24.5125,0.681377020833445,-0.0197597693064928
-24.50625,0.681377020833445,-0.0197597693064928
-24.5,0.681377020833445,-0.0197597693064928
-24.49375,0.681377020833445,-0.0197597693064928
-24.4875,0.681377020833445,-0.0197597693064928
-24.48125,0.681377020833445,-0.0197597693064928
-24.475,0.681377020833445,-0.0162474004417531
-24.46875,0.681377020833445,-0.0197597693064928
-24.4625,0.681377020833445,-0.0197597693064928
-24.45625,0.681377020833445,-0.0197597693064928
-24.45,0.681377020833445,-0.0197597693064928
-24.44375,0.681377020833445,-0.0162474004417531
-24.4375,0.681377020833445,-0.0197597693064928
-24.43125,0.681377020833445,-0.0197597693064928
-24.425,0.681377020833445,-0.0162474004417531
-24.41875,0.681377020833445,-0.0197597693064928
-24.4125,0.681377020833445,-0.0162474004417531
-24.40625,0.681377020833445,-0.0162474004417531
-24.4,0.681377020833445,-0.0197597693064928
-24.39375,0.681377020833445,-0.0162474004417531
-24.3875,0.681377020833445,-0.0197597693064928
-24.38125,0.681377020833445,-0.0197597693064928
-24.375,0.684926645871354,-0.0162474004417531
-24.36875,0.681377020833445,-0.0197597693064928
-24.3625,0.681377020833445,-0.0162474004417531
-24.35625,0.681377020833445,-0.0162474004417531
-24.35,0.681377020833445,-0.0197597693064928
-24.34375,0.681377020833445,-0.0162474004417531
-24.3375,0.681377020833445,-0.0197597693064928
-24.33125,0.681377020833445,-0.0197597693064928
-24.325,0.684926645871354,-0.0162474004417531
-24.31875,0.681377020833445,-0.0197597693064928
-24.3125,0.681377020833445,-0.0162474004417531
-24.30625,0.681377020833445,-0.0162474004417531
-24.3,0.681377020833445,-0.0197597693064928
-24.29375,0.684926645871354,-0.0162474004417531
-24.2875,0.681377020833445,-0.0162474004417531
-24.28125,0.681377020833445,-0.0162474004417531
-24.275,0.684926645871354,-0.0162474004417531
-24.26875,0.681377020833445,-0.0197597693064928
-24.2625,0.681377020833445,-0.0162474004417531
-24.25625,0.681377020833445,-0.0162474004417531
-24.25,0.681377020833445,-0.0197597693064928
-24.24375,0.684926645871354,-0.0162474004417531
-24.2375,0.681377020833445,-0.0162474004417531
-24.23125,0.681377020833445,-0.0162474004417531
-24.225,0.684926645871354,-0.0162474004417531
-24.21875,0.681377020833445,-0.0162474004417531
-24.2125,0.684926645871354,-0.0162474004417531
-24.20625,0.684926645871354,-0.0162474004417531
-24.2,0.681377020833445,-0.0162474004417531
-24.19375,0.684926645871354,-0.0127350315770134
-24.1875,0.681377020833445,-0.0162474004417531
-24.18125,0.681377020833445,-0.0162474004417531
-24.175,0.681377020833445,-0.0162474004417531
-24.16875,0.681377020833445,-0.0162474004417531
-24.1625,0.681377020833445,-0.0162474004417531
-24.15625,0.681377020833445,-0.0162474004417531
-24.15,0.681377020833445,-0.0162474004417531
-24.14375,0.684926645871354,-0.0127350315770134
-24.1375,0.681377020833445,-0.0162474004417531
