#Title,Digilent WaveForms Oscilloscope Data
#Device Name,Analog Discovery
#Serial Number,SN:210244659266
#Software Version,2.7.5
Time (s),C1 (V),C2 (V)
-5,0.018828423969278,0.702843782225884
-4.99875,0.0184913105805996,0.702509954351102
-4.9975,0.0181541971919211,0.702176126476321
-4.99625,0.0174799704145642,0.70184229860154
-4.995,0.0168057436372073,0.701508470726759
-4.99375,0.0161315168598504,0.700840814977196
-4.9925,0.0161315168598504,0.700840814977196
-4.99125,0.0157944034711719,0.700840814977196
-4.99,0.0161315168598504,0.700840814977196
-4.98875,0.0168057436372073,0.701174642851978
-4.9875,0.0174799704145642,0.70184229860154
-4.98625,0.0181541971919211,0.702176126476321
-4.985,0.0184913105805996,0.702509954351102
-4.98375,0.0184913105805996,0.702843782225884
-4.9825,0.0184913105805996,0.702843782225884
-4.98125,0.0184913105805996,0.702509954351102
-4.98,0.0178170838032427,0.702176126476321
-4.97875,0.0171428570258858,0.70184229860154
-4.9775,0.0164686302485289,0.700840814977196
-4.97625,0.0161315168598504,0.700840814977196
-4.975,0.0161315168598504,0.700840814977196
-4.97375,0.0161315168598504,0.700840814977196
-4.9725,0.0164686302485289,0.701174642851978
-4.97125,0.0171428570258858,0.701508470726759
-4.97,0.0178170838032427,0.702176126476321
-4.96875,0.0184913105805996,0.702509954351102
-4.9675,0.0184913105805996,0.702843782225884
-4.96625,0.018828423969278,0.702843782225884
-4.965,0.0184913105805996,0.702509954351102
-4.96375,0.0178170838032427,0.702176126476321
-4.9625,0.0174799704145642,0.70184229860154
-4.96125,0.0164686302485289,0.701174642851978
-4.96,0.0161315168598504,0.700840814977196
-4.95875,0.0161315168598504,0.700840814977196
-4.9575,0.0161315168598504,0.700840814977196
-4.95625,0.0164686302485289,0.701174642851978
-4.955,0.0168057436372073,0.701508470726759
-4.95375,0.0174799704145642,0.70184229860154
-4.9525,0.0181541971919211,0.702509954351102
-4.95125,0.0184913105805996,0.702843782225884
-4.95,0.018828423969278,0.702843782225884
-4.94875,0.0184913105805996,0.702509954351102
-4.9475,0.0181541971919211,0.702509954351102
-4.94625,0.0174799704145642,0.70184229860154
-4.945,0.0168057436372073,0.701508470726759
-4.94375,0.0161315168598504,0.701174642851978
-4.9425,0.0157944034711719,0.700840814977196
-4.94125,0.0157944034711719,0.700840814977196
-4.94,0.0161315168598504,0.700840814977196
-4.93875,0.0168057436372073,0.701508470726759
-4.9375,0.0171428570258858,0.70184229860154
-4.93625,0.0178170838032427,0.702176126476321
-4.935,0.0184913105805996,0.702843782225884
-4.93375,0.0184913105805996,0.702843782225884
-4.9325,0.0184913105805996,0.702843782225884
-4.93125,0.0181541971919211,0.702509954351102
