#Title,Digilent WaveForms Oscilloscope Data
#Device Name,Analog Discovery
#Serial Number,SN:210244659266
#Software Version,2.7.5
Time (s),C1 (V),C2 (V)
-5,-0.753161236104375,-1.56520206979197
-4.99875,-0.753498349493054,-1.56520206979197
-4.9975,-0.754509689659089,-1.56520206979197
-4.99625,-0.754846803047767,-1.56520206979197
-4.995,-0.754846803047767,-1.56520206979197
-4.99375,-0.754846803047767,-1.56520206979197
-4.9925,-0.754509689659089,-1.56520206979197
-4.99125,-0.753498349493054,-1.56520206979197
-4.99,-0.753161236104375,-1.56520206979197
-4.98875,-0.75214989593834,-1.56520206979197
-4.9875,-0.751475669160983,-1.56520206979197
-4.98625,-0.751475669160983,-1.56520206979197
-4.985,-0.751475669160983,-1.56520206979197
-4.98375,-0.751812782549661,-1.56520206979197
-4.9825,-0.752487009327018,-1.56520206979197
-4.98125,-0.753161236104375,-1.56520206979197
-4.98,-0.753835462881732,-1.56520206979197
-4.97875,-0.75417257627041,-1.56520206979197
-4.9775,-0.75417257627041,-1.56520206979197
-4.97625,-0.753835462881732,-1.56520206979197
-4.975,-0.753161236104375,-1.56520206979197
-4.97375,-0.752487009327018,-1.56520206979197
-4.9725,-0.751475669160983,-1.56520206979197
-4.97125,-0.750801442383626,-1.56520206979197
-4.97,-0.750801442383626,-1.56520206979197
-4.96875,-0.750801442383626,-1.56520206979197
-4.9675,-0.751138555772304,-1.56520206979197
-4.96625,-0.751812782549661,-1.56520206979197
-4.965,-0.752487009327018,-1.56520206979197
-4.96375,-0.753161236104375,-1.56520206979197
-4.9625,-0.753498349493054,-1.56520206979197
-4.96125,-0.753498349493054,-1.56520206979197
-4.96,-0.753161236104375,-1.56520206979197
-4.95875,-0.752824122715697,-1.56520206979197
-4.9575,-0.751812782549661,-1.56520206979197
-4.95625,-0.751138555772304,-1.56520206979197
-4.955,-0.750464328994948,-1.56520206979197
-4.95375,-0.750127215606269,-1.56520206979197
-4.9525,-0.750127215606269,-1.56520206979197
-4.95125,-0.750464328994948,-1.56520206979197
-4.95,-0.750801442383626,-1.56520206979197
-4.94875,-0.751475669160983,-1.56520206979197
-4.9475,-0.75214989593834,-1.56520206979197
-4.94625,-0.752824122715697,-1.56520206979197
-4.945,-0.752824122715697,-1.56520206979197
-4.94375,-0.752487009327018,-1.56520206979197
-4.9425,-0.75214989593834,-1.56520206979197
-4.94125,-0.751475669160983,-1.56520206979197
-4.94,-0.750801442383626,-1.56520206979197
-4.93875,-0.749790102217591,-1.56168970092723
-4.9375,-0.749452988828912,-1.56520206979197
-4.93625,-0.749452988828912,-1.56520206979197
-4.935,-0.749452988828912,-1.56520206979197
-4.93375,-0.750127215606269,-1.56520206979197
-4.9325,-0.750464328994948,-1.56520206979197
-4.93125,-0.751138555772304,-1.56520206979197
-4.93,-0.751812782549661,-1.56520206979197
-4.92875,-0.75214989593834,-1.56520206979197
-4.9275,-0.75214989593834,-1.56520206979197
-4.92625,-0.751812782549661,-1.56520206979197
-4.925,-0.751138555772304,-1.56520206979197
-4.92375,-0.750464328994948,-1.56520206979197
-4.9225,-0.749452988828912,-1.56520206979197
-4.92125,-0.748778762051555,-1.56520206979197
-4.92,-0.748778762051555,-1.56520206979197
-4.91875,-0.748778762051555,-1.56520206979197
-4.9175,-0.749115875440234,-1.56520206979197
-4.91625,-0.749790102217591,-1.56520206979197
-4.915,-0.750127215606269,-1.56520206979197
-4.91375,-0.751138555772304,-1.56520206979197
-4.9125,-0.751138555772304,-1.56520206979197
-4.91125,-0.751475669160983,-1.56520206979197
-4.91,-0.751138555772304,-1.56520206979197
-4.90875,-0.750464328994948,-1.56520206979197
-4.9075,-0.749790102217591,-1.56520206979197
-4.90625,-0.749115875440234,-1.56520206979197
-4.905,-0.748441648662877,-1.56520206979197
-4.90375,-0.748104535274198,-1.56520206979197
-4.9025,-0.748104535274198,-1.56520206979197
-4.90125,-0.748104535274198,-1.56520206979197
-4.9,-0.748778762051555,-1.56520206979197
-4.89875,-0.749115875440234,-1.56520206979197
-4.8975,-0.750127215606269,-1.56520206979197
-4.89625,-0.750801442383626,-1.56520206979197
-4.895,-0.750801442383626,-1.56520206979197
-4.89375,-0.750464328994948,-1.56520206979197
-4.8925,-0.750127215606269,-1.56520206979197
-4.89125,-0.749452988828912,-1.56520206979197
-4.89,-0.748778762051555,-1.56520206979197
-4.88875,-0.74776742188552,-1.56520206979197
-4.8875,-0.747430308496841,-1.56520206979197
-4.88625,-0.747430308496841,-1.56520206979197
-4.885,-0.747430308496841,-1.56520206979197
-4.88375,-0.74776742188552,-1.56520206979197
-4.8825,-0.748441648662877,-1.56520206979197
-4.88125,-0.749115875440234,-1.56520206979197
-4.88,-0.749790102217591,-1.56520206979197
-4.87875,-0.749790102217591,-1.56520206979197
-4.8775,-0.749790102217591,-1.56520206979197
-4.87625,-0.749452988828912,-1.56520206979197
-4.875,-0.748778762051555,-1.56520206979197
-4.87375,-0.748104535274198,-1.56520206979197
-4.8725,-0.747430308496841,-1.56168970092723
-4.87125,-0.746756081719484,-1.56168970092723
-4.87,-0.746756081719484,-1.56520206979197
-4.86875,-0.746756081719484,-1.56520206979197
-4.8675,-0.747093195108163,-1.56520206979197
-4.86625,-0.74776742188552,-1.56520206979197
-4.865,-0.748104535274198,-1.56520206979197
-4.86375,-0.749115875440234,-1.56520206979197
-4.8625,-0.749115875440234,-1.56520206979197
-4.86125,-0.749115875440234,-1.56520206979197
-4.86,-0.749115875440234,-1.56168970092723
-4.85875,-0.748441648662877,-1.56520206979197
-4.8575,-0.74776742188552,-1.56520206979197
-4.85625,-0.747093195108163,-1.56168970092723
-4.855,-0.746418968330806,-1.56520206979197
-4.85375,-0.746081854942128,-1.56520206979197
-4.8525,-0.746081854942128,-1.56520206979197
-4.85125,-0.746081854942128,-1.56520206979197
-4.85,-0.746756081719484,-1.56520206979197
-4.84875,-0.747430308496841,-1.56520206979197
-4.8475,-0.748104535274198,-1.56520206979197
-4.84625,-0.748441648662877,-1.56520206979197
-4.845,-0.748441648662877,-1.56520206979197
-4.84375,-0.748441648662877,-1.56520206979197
-4.8425,-0.748104535274198,-1.56520206979197
-4.84125,-0.747430308496841,-1.56520206979197
-4.84,-0.746756081719484,-1.56520206979197
-4.83875,-0.745744741553449,-1.56520206979197
-4.8375,-0.745407628164771,-1.56520206979197
-4.83625,-0.745407628164771,-1.56520206979197
-4.835,-0.745407628164771,-1.56520206979197
-4.83375,-0.745744741553449,-1.56520206979197
-4.8325,-0.746418968330806,-1.56520206979197
-4.83125,-0.747093195108163,-1.56520206979197
-4.83,-0.74776742188552,-1.56520206979197
-4.82875,-0.74776742188552,-1.56520206979197
-4.8275,-0.74776742188552,-1.56520206979197
-4.82625,-0.747430308496841,-1.56520206979197
-4.825,-0.746756081719484,-1.56520206979197
-4.82375,-0.746081854942128,-1.56520206979197
-4.8225,-0.745407628164771,-1.56520206979197
-4.82125,-0.744733401387414,-1.56520206979197
-4.82,-0.744733401387414,-1.56520206979197
-4.81875,-0.744733401387414,-1.56520206979197
-4.8175,-0.745070514776092,-1.56520206979197
-4.81625,-0.745744741553449,-1.56520206979197
-4.815,-0.746081854942128,-1.56520206979197
-4.81375,-0.746756081719484,-1.56520206979197
-4.8125,-0.747093195108163,-1.56520206979197
-4.81125,-0.747093195108163,-1.56520206979197
-4.81,-0.746756081719484,-1.56520206979197
-4.80875,-0.746418968330806,-1.56520206979197
-4.8075,-0.745744741553449,-1.56520206979197
-4.80625,-0.745070514776092,-1.56520206979197
