#Title,Digilent WaveForms Oscilloscope Data
#Device Name,Analog Discovery
#Serial Number,SN:210244659266
#Software Version,2.7.5
Time (s),C1 (V),C2 (V)
-50,0.50034614390009,-0.0127350315770134
-49.9875,0.674277770757627,-0.0127350315770134
-49.975,0.674277770757627,-0.0127350315770134
-49.9625,0.674277770757627,-0.0127350315770134
-49.95,0.674277770757627,-0.0127350315770134
-49.9375,0.674277770757627,-0.0127350315770134
-49.925,0.674277770757627,-0.0127350315770134
-49.9125,0.674277770757627,-0.0127350315770134
-49.9,0.674277770757627,-0.0127350315770134
-49.8875,0.674277770757627,-0.0127350315770134
-49.875,0.674277770757627,-0.0127350315770134
-49.8625,0.674277770757627,-0.0127350315770134
-49.85,0.674277770757627,-0.0127350315770134
-49.8375,0.674277770757627,-0.0127350315770134
-49.825,0.674277770757627,-0.0127350315770134
-49.8125,0.674277770757627,-0.00922266271227368
-49.8,0.674277770757627,-0.00922266271227368
-49.7875,0.674277770757627,-0.00922266271227368
-49.775,0.674277770757627,-0.00922266271227368
-49.7625,0.674277770757627,-0.00922266271227368
-49.75,0.674277770757627,-0.00922266271227368
-49.7375,0.674277770757627,-0.00922266271227368
-49.725,0.674277770757627,-0.00922266271227368
-49.7125,0.674277770757627,-0.00922266271227368
-49.7,0.674277770757627,-0.00922266271227368
-49.6875,0.674277770757627,-0.00922266271227368
-49.675,0.674277770757627,-0.00922266271227368
-49.6625,0.674277770757627,-0.00922266271227368
-49.65,0.674277770757627,-0.00922266271227368
-49.6375,0.674277770757627,-0.00922266271227368
-49.625,0.674277770757627,-0.00922266271227368
-49.6125,0.674277770757627,-0.00922266271227368
-49.6,0.674277770757627,-0.00922266271227368
-49.5875,0.674277770757627,-0.00922266271227368
-49.575,0.674277770757627,-0.00922266271227368
-49.5625,0.674277770757627,-0.00571029384753396
-49.55,0.674277770757627,-0.00571029384753396
-49.5375,0.674277770757627,-0.00922266271227368
-49.525,0.674277770757627,-0.00571029384753396
-49.5125,0.674277770757627,-0.00571029384753396
-49.5,0.674277770757627,-0.00571029384753396
-49.4875,0.674277770757627,-0.00571029384753396
-49.475,0.674277770757627,-0.00571029384753396
-49.4625,0.674277770757627,-0.00571029384753396
-49.45,0.674277770757627,-0.00571029384753396
-49.4375,0.674277770757627,-0.00571029384753396
-49.425,0.674277770757627,-0.00571029384753396
-49.4125,0.674277770757627,-0.00571029384753396
-49.4,0.674277770757627,-0.00571029384753396
-49.3875,0.674277770757627,-0.00571029384753396
-49.375,0.674277770757627,-0.00571029384753396
-49.3625,0.674277770757627,-0.00219792498279425
-49.35,0.674277770757627,-0.00571029384753396
-49.3375,0.674277770757627,-0.00571029384753396
-49.325,0.674277770757627,-0.00219792498279425
-49.3125,0.677827395795536,-0.00219792498279425
-49.3,0.674277770757627,-0.00219792498279425
-49.2875,0.677827395795536,-0.00219792498279425
-49.275,0.677827395795536,-0.00219792498279425
-49.2625,0.677827395795536,-0.00219792498279425
-49.25,0.677827395795536,-0.00219792498279425
-49.2375,0.674277770757627,-0.00219792498279425
-49.225,0.674277770757627,-0.00219792498279425
-49.2125,0.674277770757627,-0.00219792498279425
-49.2,0.674277770757627,-0.00219792498279425
-49.1875,0.674277770757627,-0.00219792498279425
-49.175,0.677827395795536,-0.00219792498279425
-49.1625,0.677827395795536,-0.00219792498279425
-49.15,0.677827395795536,-0.00219792498279425
-49.1375,0.677827395795536,-0.00219792498279425
-49.125,0.677827395795536,-0.00219792498279425
-49.1125,0.677827395795536,0.00131444388194546
-49.1,0.677827395795536,0.00131444388194546
-49.0875,0.677827395795536,-0.00219792498279425
-49.075,0.677827395795536,0.00131444388194546
-49.0625,0.677827395795536,0.00131444388194546
-49.05,0.677827395795536,0.00131444388194546
-49.0375,0.677827395795536,0.00131444388194546
-49.025,0.677827395795536,0.00131444388194546
-49.0125,0.677827395795536,0.00131444388194546
-49,0.677827395795536,0.00131444388194546
-48.9875,0.677827395795536,0.00131444388194546
-48.975,0.677827395795536,0.00131444388194546
-48.9625,0.677827395795536,0.00131444388194546
-48.95,0.677827395795536,0.00131444388194546
-48.9375,0.677827395795536,0.00131444388194546
-48.925,0.677827395795536,0.00482681274668517
-48.9125,0.681377020833445,0.00482681274668517
-48.9,0.677827395795536,0.00482681274668517
-48.8875,0.677827395795536,0.00482681274668517
-48.875,0.677827395795536,0.00482681274668517
-48.8625,0.681377020833445,0.00482681274668517
-48.85,0.681377020833445,0.00482681274668517
-48.8375,0.681377020833445,0.00482681274668517
-48.825,0.681377020833445,0.00482681274668517
-48.8125,0.681377020833445,0.00482681274668517
-48.8,0.681377020833445,0.00482681274668517
-48.7875,0.681377020833445,0.00482681274668517
-48.775,0.681377020833445,0.00482681274668517
-48.7625,0.681377020833445,0.00833918161142488
-48.75,0.681377020833445,0.00482681274668517
-48.7375,0.681377020833445,0.00833918161142488
-48.725,0.681377020833445,0.00833918161142488
-48.7125,0.681377020833445,0.00833918161142488
-48.7,0.681377020833445,0.00833918161142488
-48.6875,0.681377020833445,0.00833918161142488
-48.675,0.681377020833445,0.00833918161142488
-48.6625,0.681377020833445,0.00833918161142488
-48.65,0.681377020833445,0.00833918161142488
-48.6375,0.681377020833445,0.00833918161142488
-48.625,0.681377020833445,0.00833918161142488
-48.6125,0.681377020833445,0.00833918161142488
-48.6,0.681377020833445,0.00833918161142488
-48.5875,0.681377020833445,0.00833918161142488
-48.575,0.681377020833445,0.00833918161142488
-48.5625,0.681377020833445,0.0118515504761646
-48.55,0.681377020833445,0.0118515504761646
-48.5375,0.681377020833445,0.0118515504761646
-48.525,0.681377020833445,0.0118515504761646
-48.5125,0.684926645871354,0.0118515504761646
-48.5,0.681377020833445,0.0118515504761646
-48.4875,0.681377020833445,0.0118515504761646
-48.475,0.684926645871354,0.0118515504761646
-48.4625,0.684926645871354,0.0118515504761646
-48.45,0.684926645871354,0.0118515504761646
-48.4375,0.684926645871354,0.0118515504761646
-48.425,0.684926645871354,0.0118515504761646
-48.4125,0.684926645871354,0.0153639193409043
-48.4,0.684926645871354,0.0118515504761646
-48.3875,0.684926645871354,0.0118515504761646
-48.375,0.684926645871354,0.0118515504761646
-48.3625,0.684926645871354,0.0153639193409043
-48.35,0.684926645871354,0.0118515504761646
-48.3375,0.684926645871354,0.0118515504761646
-48.325,0.684926645871354,0.0118515504761646
-48.3125,0.684926645871354,0.0153639193409043
-48.3,0.684926645871354,0.0153639193409043
-48.2875,0.684926645871354,0.0153639193409043
-48.275,0.684926645871354,0.0153639193409043
-48.2625,0.684926645871354,0.0153639193409043
-48.25,0.684926645871354,0.0153639193409043
-48.2375,0.684926645871354,0.0153639193409043
-48.225,0.684926645871354,0.0153639193409043
-48.2125,0.688476270909263,0.018876288205644
-48.2,0.684926645871354,0.0153639193409043
-48.1875,0.684926645871354,0.0153639193409043
-48.175,0.688476270909263,0.018876288205644
-48.1625,0.688476270909263,0.018876288205644
-48.15,0.688476270909263,0.018876288205644
-48.1375,0.688476270909263,0.018876288205644
-48.125,0.688476270909263,0.018876288205644
-48.1125,0.688476270909263,0.018876288205644
-48.1,0.688476270909263,0.018876288205644
-48.0875,0.688476270909263,0.018876288205644
-48.075,0.688476270909263,0.018876288205644
-48.0625,0.688476270909263,0.0223886570703837
-48.05,0.688476270909263,0.018876288205644
-48.0375,0.688476270909263,0.018876288205644
-48.025,0.688476270909263,0.0223886570703837
-48.0125,0.688476270909263,0.0223886570703837
-48,0.688476270909263,0.0223886570703837
-47.9875,0.688476270909263,0.0223886570703837
-47.975,0.688476270909263,0.0223886570703837
-47.9625,0.688476270909263,0.0223886570703837
-47.95,0.688476270909263,0.0223886570703837
-47.9375,0.688476270909263,0.0223886570703837
-47.925,0.688476270909263,0.0223886570703837
-47.9125,0.692025895947172,0.0259010259351234
-47.9,0.688476270909263,0.0223886570703837
-47.8875,0.692025895947172,0.0223886570703837
-47.875,0.692025895947172,0.0259010259351234
-47.8625,0.692025895947172,0.0259010259351234
-47.85,0.692025895947172,0.0259010259351234
-47.8375,0.692025895947172,0.0259010259351234
-47.825,0.692025895947172,0.0259010259351234
-47.8125,0.692025895947172,0.0259010259351234
-47.8,0.692025895947172,0.0259010259351234
-47.7875,0.692025895947172,0.0259010259351234
-47.775,0.692025895947172,0.0259010259351234
-47.7625,0.692025895947172,0.0259010259351234
-47.75,0.692025895947172,0.0259010259351234
-47.7375,0.692025895947172,0.0259010259351234
-47.725,0.692025895947172,0.0294133947998632
-47.7125,0.695575520985081,0.0294133947998632
-47.7,0.695575520985081,0.0259010259351234
-47.6875,0.695575520985081,0.0294133947998632
-47.675,0.695575520985081,0.0294133947998632
-47.6625,0.695575520985081,0.0294133947998632
-47.65,0.695575520985081,0.0294133947998632
-47.6375,0.695575520985081,0.0294133947998632
-47.625,0.695575520985081,0.0294133947998632
-47.6125,0.695575520985081,0.0294133947998632
-47.6,0.695575520985081,0.0294133947998632
-47.5875,0.695575520985081,0.0294133947998632
-47.575,0.695575520985081,0.0294133947998632
-47.5625,0.695575520985081,0.0294133947998632
-47.55,0.695575520985081,0.0294133947998632
-47.5375,0.695575520985081,0.0294133947998632
-47.525,0.695575520985081,0.0329257636646029
-47.5125,0.695575520985081,0.0329257636646029
-47.5,0.695575520985081,0.0329257636646029
-47.4875,0.695575520985081,0.0329257636646029
-47.475,0.695575520985081,0.0329257636646029
-47.4625,0.69912514602299,0.0329257636646029
-47.45,0.69912514602299,0.0329257636646029
-47.4375,0.69912514602299,0.0329257636646029
-47.425,0.69912514602299,0.0329257636646029
-47.4125,0.69912514602299,0.0329257636646029
-47.4,0.69912514602299,0.0329257636646029
-47.3875,0.69912514602299,0.0329257636646029
-47.375,0.69912514602299,0.0329257636646029
-47.3625,0.69912514602299,0.0364381325293426
