#Title,Digilent WaveForms Oscilloscope Data
#Device Name,Analog Discovery
#Serial Number,SN:210244659266
#Software Version,2.7.5
Time (s),C1 (V),C2 (V)
-5,-0.401551971712751,-8.76555824250838
-4.99875,-0.401889085101429,-8.76555824250838
-4.9975,-0.400540631546715,-8.76555824250838
-4.99625,-0.398517951214644,-8.76555824250838
-4.995,-0.400203518158037,-8.76555824250838
-4.99375,-0.40593444576557,-8.76555824250838
-4.9925,-0.405597332376892,-8.76555824250838
-4.99125,-0.404585992210857,-8.76555824250838
-4.99,-0.404923105599535,-8.76555824250838
-4.98875,-0.40829423948632,-8.76555824250838
-4.9875,-0.409979806429712,-8.76555824250838
-4.98625,-0.406608672542927,-8.76555824250838
-4.985,-0.404248878822178,-8.76555824250838
-4.98375,-0.406271559154249,-8.76555824250838
-4.9825,-0.40829423948632,-8.76555824250838
-4.98125,-0.406945785931606,-8.76555824250838
-4.98,-0.404585992210857,-8.76555824250838
-4.97875,-0.404248878822178,-8.76555824250838
-4.9775,-0.410654033207069,-8.76555824250838
-4.97625,-0.411665373373104,-8.76555824250838
-4.975,-0.41031691981839,-8.76555824250838
-4.97375,-0.41031691981839,-8.76555824250838
-4.9725,-0.413013826927818,-8.76555824250838
-4.97125,-0.415373620648567,-8.76555824250838
-4.97,-0.414362280482532,-8.76555824250838
-4.96875,-0.409642693041033,-8.76555824250838
-4.9675,-0.410654033207069,-8.76555824250838
-4.96625,-0.414025167093853,-8.76555824250838
-4.965,-0.413350940316496,-8.76555824250838
-4.96375,-0.410654033207069,-8.76204587364364
-4.9625,-0.409979806429712,-8.76555824250838
-4.96125,-0.413688053705175,-8.76555824250838
-4.96,-0.417059187591959,-8.76555824250838
-4.95875,-0.416047847425924,-8.76555824250838
-4.9575,-0.415710734037245,-8.76204587364364
-4.95625,-0.417059187591959,-8.76555824250838
-4.955,-0.420430321478744,-8.76555824250838
-4.95375,-0.421441661644779,-8.76555824250838
-4.9525,-0.415373620648567,-8.76204587364364
-4.95125,-0.415710734037245,-8.76204587364364
-4.95,-0.418744754535352,-8.76204587364364
-4.94875,-0.418744754535352,-8.76204587364364
-4.9475,-0.417059187591959,-8.76204587364364
-4.94625,-0.415373620648567,-8.76204587364364
-4.945,-0.416722074203281,-8.76204587364364
-4.94375,-0.422453001810814,-8.76555824250838
-4.9425,-0.422115888422136,-8.76555824250838
-4.94125,-0.421104548256101,-8.76204587364364
-4.94,-0.421441661644779,-8.76204587364364
-4.93875,-0.424812795531564,-8.76555824250838
-4.9375,-0.426498362474956,-8.76555824250838
-4.93625,-0.423127228588171,-8.76204587364364
-4.935,-0.420430321478744,-8.76204587364364
