0,-5,187.6,2.862
1,-4.99875,103.6,3.064
2,-4.9975,125.2,3.044
3,-4.99625,171.8,3.022
4,-4.995,213.2,3.002
5,-4.99375,61.2,2.98
6,-4.9925,174.2,2.964
7,-4.99125,157.6,2.938
8,-4.99,157.6,2.92
9,-4.98875,86.8,2.9
10,-4.9875,181.2,2.878
11,-4.98625,181.6,2.862
12,-4.985,91.8,2.836
13,-4.98375,152.6,2.816
14,-4.9825,153.8,2.794
15,-4.98125,186.6,2.774
16,-4.98,62.8,2.752
17,-4.97875,203.4,2.732
18,-4.9775,167,2.71
19,-4.97625,142,2.692
20,-4.975,89.8,2.668
21,-4.97375,189.6,2.646
22,-4.9725,212.6,2.63
23,-4.97125,87.4,2.604
24,-4.97,153.2,2.584
25,-4.96875,151.8,2.56
26,-4.9675,191,2.542
27,-4.96625,65.8,2.52
28,-4.965,187.6,2.5
29,-4.96375,166,2.478
30,-4.9625,125.8,2.458
31,-4.96125,110,2.436
32,-4.96,172.8,2.416
33,-4.95875,188,2.398
34,-4.9575,73.6,2.372
35,-4.95625,187.2,2.356
36,-4.955,162.4,2.33
37,-4.95375,170.8,2.314
38,-4.9525,63.8,2.288
39,-4.95125,197,2.268
40,-4.95,198,2.246
41,-4.94875,122.2,2.226
42,-4.9475,114.8,2.204
43,-4.94625,160,2.184
44,-4.945,193.6,2.162
45,-4.94375,64.6,2.142
46,-4.9425,177.2,2.12
47,-4.94125,150.6,2.098
48,-4.94,164.6,2.078
49,-4.93875,75.6,2.056
50,-4.9375,189.2,2.036
51,-4.93625,174.4,2.014
52,-4.935,93.2,1.994
53,-4.93375,149.2,1.976
54,-4.9325,170,1.954
55,-4.93125,190,1.934
56,-4.93,59.4,1.912
57,-4.92875,194,1.892
58,-4.9275,182.2,1.874
59,-4.92625,165,1.85
60,-4.925,81,1.828
61,-4.92375,179.2,1.81
62,-4.9225,191.2,1.786
63,-4.92125,89.8,1.768
64,-4.92,159.6,1.744
65,-4.91875,152.8,1.724
66,-4.9175,192.6,1.706
67,-4.91625,64.8,1.684
68,-4.915,196,1.664
69,-4.91375,164.4,1.646
70,-4.9125,132,1.624
71,-4.91125,99,1.608
72,-4.91,192.4,1.582
73,-4.90875,187.6,1.566
74,-4.9075,74.6,1.544
75,-4.90625,165,1.522
76,-4.905,167.6,1.502
77,-4.90375,196.6,1.484
78,-4.9025,57.8,1.464
79,-4.90125,181.8,1.446
80,-4.9,171.8,1.424
81,-4.89875,115.2,1.408
82,-4.8975,116.2,1.39
83,-4.89625,151.8,1.364
84,-4.895,178.8,1.348
85,-4.89375,54,1.326
86,-4.8925,172.4,1.306
87,-4.89125,142,1.288
88,-4.89,149.8,1.266
89,-4.88875,70.2,1.248
90,-4.8875,193.4,1.228
91,-4.88625,171.8,1.21
92,-4.885,82.4,1.19
93,-4.88375,136.4,1.172
94,-4.8825,158.2,1.15
95,-4.88125,198.8,1.134
96,-4.88,49.4,1.116
97,-4.87875,174.8,1.094
98,-4.8775,163.6,1.076
99,-4.87625,134.6,1.056
100,-4.875,97,1.038
101,-4.87375,161,1.018
102,-4.8725,179.4,1
103,-4.87125,69.2,0.982
104,-4.87,163.6,0.96
105,-4.86875,145.4,0.94
106,-4.8675,164.4,0.922
107,-4.86625,59.8,0.902
108,-4.865,200,0.884
109,-4.86375,169,0.862
110,-4.8625,106.4,0.842
111,-4.86125,111.8,0.824
112,-4.86,169,0.802
113,-4.85875,208.4,0.782
114,-4.8575,58.2,0.76
115,-4.85625,165,0.744
116,-4.855,150.2,0.722
117,-4.85375,153.6,0.704
118,-4.8525,76,0.684
119,-4.85125,170.8,0.662
120,-4.85,170.8,0.644
121,-4.84875,80.8,0.624
122,-4.8475,139,0.602
123,-4.84625,138.8,0.586
124,-4.845,166,0.564
125,-4.84375,48,0.546
126,-4.8425,193,0.526
127,-4.84125,163.6,0.504
128,-4.84,125.2,0.484
129,-4.83875,92.6,0.462
130,-4.8375,178.2,0.442
131,-4.83625,206.2,0.424
132,-4.835,68.2,0.402
133,-4.83375,153.6,0.382
134,-4.8325,144.4,0.36
