#Title,Digilent WaveForms Oscilloscope Data
#Device Name,Analog Discovery
#Serial Number,SN:210244659266
#Software Version,2.7.5
Time (s),C1 (V),C2 (V)
-2.32875,0.337837703639637,4.99316676187071
-2.3275,0.240074820922886,4.51899696513085
-2.32625,0.384022237888585,0.128535884206211
-2.325,0.386044918220655,0.114486408747252
-2.32375,0.323341827926463,0.114486408747252
-2.3225,0.373234609450874,0.114486408747252
-2.32125,0.244457294975706,0.0582885069114165
-2.32,0.338511930416994,0.00209060507558112
-2.31875,0.407620175096076,0.00209060507558112
-2.3175,0.310531519156682,0.00209060507558112
-2.31625,0.384359351277263,0.00209060507558112
-2.315,0.247491315473812,0.00209060507558112
-2.31375,0.331769662643425,0.00209060507558112
-2.3125,0.402900587654578,0.00209060507558112
-2.31125,0.295361416666152,0.00209060507558112
-2.31,0.38503357805462,0.00209060507558112
-2.30875,0.257604717134166,0.00560297394032094
-2.3075,0.345254198190563,0.01614008053454
-2.30625,0.410654195594182,0.0337019248582386
-2.305,0.317273786930251,0.0477514003171975
-2.30375,0.362446981013164,0.0653132446408959
-2.3025,0.236366573647423,0.0793627200998548
-2.30125,0.387393371775369,0.0934121955588136
-2.3,0.380988217390479,0.110974039882512
-2.29875,0.343568631247171,0.125023515341471
-2.2975,0.318622240484965,0.13907299080043
-2.29625,0.240411934311564,0.156634835124128
-2.295,0.431555225692246,0.170684310583087
-2.29375,0.334803683141531,0.188246154906786
-2.2925,0.379302650447086,0.202295630365745
-2.29125,0.269066572349233,0.219857474689443
-2.29,0.292327396168046,0.233906950148402
-2.28875,0.423127390975285,0.251468794472101
-2.2875,0.322667601149107,0.26551826993106
-2.28625,0.371549042507482,0.283080114254758
-2.285,0.227938738930462,0.297129589713717
-2.28375,0.403574814431935,0.314691434037416
-2.2825,0.33716347686228,0.328740909496374
-2.28125,0.365818114899948,0.346302753820073
-2.28,0.279179974009586,0.363864598143772
-2.27875,0.297384096998223,0.37791407360273
-2.2775,0.429869658748854,0.395475917926429
-2.27625,0.332443889420782,0.413037762250128
-2.275,0.338174817028315,0.427087237709086
-2.27375,0.228950079096497,0.444649082032785
-2.2725,0.43728615329978,0.462210926356484
-2.27125,0.339860383971708,0.479772770680182
-2.27,0.372560382673517,0.497334615003881
-2.26875,0.229624305873854,0.514896459327579
-2.2675,0.36986347556409,0.532458303651278
-2.26625,0.373908836228231,0.546507779110237
-2.265,0.381325330779157,0.564069623433935
-2.26375,0.265021211685091,0.578119098892894
-2.2625,0.307160385269898,0.595680943216593
-2.26125,0.396832546658366,0.613242787540291
-2.26,0.36109852745845,0.63080463186399
-2.25875,0.30008100410765,0.648366476187688
-2.2575,0.270415025903947,0.665928320511387
-2.25625,0.41335110270361,0.683490164835086
-2.255,0.337500590250958,0.701052009158784
-2.25375,0.316599560152894,0.722126222347222
-2.2525,0.254570696636059,0.736175697806181
-2.25125,0.439983060409208,0.75373754212988
-2.25,0.343905744635849,0.771299386453578
-2.24875,0.315251106598181,0.788861230777277
-2.2475,0.246479975307777,0.809935443965715
-2.24625,0.437960380077137,0.827497288289414
-2.245,0.358064506960344,0.845059132613112
-2.24375,0.295361416666152,0.862620976936811
-2.2425,0.263672758130378,0.883695190125249
-2.24125,0.418407803533787,0.901257034448948
-2.24,0.377617083503694,0.922331247637386
-2.23875,0.276820180288837,0.939893091961084
-2.2375,0.302777911217078,0.957454936284783
-2.23625,0.390090278884797,0.975016780608482
-2.235,0.38941605210744,0.99257862493218
-2.23375,0.25221090291531,1.01014046925588
-2.2325,0.353344919518846,1.02770231357958
-2.23125,0.354693373073559,1.04877652676802
-2.23,0.375931516560302,1.06633837109171
-2.22875,0.22389337826632,1.08390021541541
-2.2275,0.403911927820613,1.10497442860385
-2.22625,0.358401620349022,1.12253627292755
-2.225,0.351659352575453,1.13658574838651
-2.22375,0.218836677436144,1.15765996157495
-2.2225,0.43290367924696,1.17522180589865
-2.22125,0.372897496062196,1.19278365022234
-2.22,0.288282035503905,1.21385786341078
-2.21875,0.28491090161712,1.23141970773448
-2.2175,0.397506773435723,1.25249392092292
-2.21625,0.392450072605546,1.27356813411136
-2.215,0.227264512153105,1.29112997843506
-2.21375,0.373234609450874,1.30869182275875
-2.2125,0.361435640847128,1.32976603594719
-2.21125,0.358738733737701,1.35084024913563
-2.21,0.228612965707819,1.37191446232407
