0,-5,195,2.52
1,-4.99875,107,3.652
2,-4.9975,44.4,3.638
3,-4.99625,173,3.626
4,-4.995,144.4,3.61
5,-4.99375,171.4,3.598
6,-4.9925,159.6,3.584
7,-4.99125,47.4,3.568
8,-4.99,122.8,3.556
9,-4.98875,166.6,3.542
10,-4.9875,133,3.524
11,-4.98625,183.8,3.514
12,-4.985,67.6,3.496
13,-4.98375,78.6,3.482
14,-4.9825,169.4,3.472
15,-4.98125,114,3.462
16,-4.98,175.2,3.448
17,-4.97875,103.4,3.43
18,-4.9775,52.4,3.42
19,-4.97625,183.2,3.406
20,-4.975,134,3.388
21,-4.97375,141,3.374
22,-4.9725,147.2,3.364
23,-4.97125,52.8,3.35
24,-4.97,139.8,3.336
25,-4.96875,182.8,3.322
26,-4.9675,129,3.31
27,-4.96625,177.4,3.296
28,-4.965,69.2,3.28
29,-4.96375,73.6,3.266
30,-4.9625,186.6,3.252
31,-4.96125,133,3.236
32,-4.96,200.4,3.226
33,-4.95875,116.4,3.208
34,-4.9575,49.4,3.194
35,-4.95625,180.8,3.184
36,-4.955,139.8,3.17
37,-4.95375,164,3.156
38,-4.9525,160,3.142
39,-4.95125,53,3.128
40,-4.95,137.4,3.11
41,-4.94875,163.6,3.096
42,-4.9475,129,3.086
43,-4.94625,185.2,3.072
44,-4.945,72,3.054
45,-4.94375,80.8,3.04
46,-4.9425,189,3.03
47,-4.94125,122.6,3.012
48,-4.94,170.4,2.998
49,-4.93875,123.8,2.984
50,-4.9375,58.8,2.974
51,-4.93625,191.6,2.96
52,-4.935,164.4,2.942
53,-4.93375,149.8,2.928
54,-4.9325,164.4,2.914
55,-4.93125,58.2,2.9
56,-4.93,113,2.886
57,-4.92875,183.8,2.872
58,-4.9275,139.8,2.858
59,-4.92625,203,2.844
60,-4.925,93.2,2.834
61,-4.92375,69.6,2.816
62,-4.9225,198.4,2.804
63,-4.92125,140.4,2.79
64,-4.92,193.6,2.776
65,-4.91875,146.2,2.76
66,-4.9175,55.8,2.746
67,-4.91625,165.4,2.732
68,-4.915,152.2,2.718
69,-4.91375,139,2.704
70,-4.9125,176.2,2.69
71,-4.91125,59.2,2.672
72,-4.91,107.4,2.658
73,-4.90875,191.6,2.644
74,-4.9075,121.2,2.63
75,-4.90625,182.6,2.616
76,-4.905,110.8,2.598
77,-4.90375,71,2.584
78,-4.9025,210.6,2.574
79,-4.90125,157.2,2.556
80,-4.9,166,2.542
81,-4.89875,152.2,2.528
82,-4.8975,55.4,2.514
83,-4.89625,138.4,2.502
84,-4.895,179.2,2.488
85,-4.89375,150.2,2.472
86,-4.8925,202,2.458
87,-4.89125,84.8,2.444
88,-4.89,84.4,2.43
89,-4.88875,199.4,2.416
90,-4.8875,139.4,2.398
91,-4.88625,201,2.386
92,-4.885,132,2.37
93,-4.88375,58.8,2.356
94,-4.8825,175.8,2.342
95,-4.88125,146.4,2.328
96,-4.88,151.2,2.316
97,-4.87875,169.4,2.3
98,-4.8775,52.8,2.286
99,-4.87625,123.2,2.272
100,-4.875,184.6,2.258
101,-4.87375,123.6,2.24
102,-4.8725,188.6,2.226
103,-4.87125,102.2,2.212
104,-4.87,80,2.198
105,-4.86875,213.8,2.184
106,-4.8675,149.4,2.17
107,-4.86625,173.8,2.156
108,-4.865,140,2.142
109,-4.86375,50.4,2.128
110,-4.8625,151.8,2.114
111,-4.86125,166,2.098
112,-4.86,155.6,2.082
113,-4.85875,188,2.068
114,-4.8575,65.6,2.056
115,-4.85625,92.2,2.042
116,-4.855,184.6,2.026
117,-4.85375,131,2.012
118,-4.8525,199.4,2
119,-4.85125,108.8,1.986
120,-4.85,67.6,1.972
121,-4.84875,185.2,1.958
122,-4.8475,138.8,1.948
123,-4.84625,166,1.93
124,-4.845,148.2,1.916
125,-4.84375,45,1.902
126,-4.8425,146.8,1.892
127,-4.84125,167.6,1.874
128,-4.84,123.6,1.86
129,-4.83875,176.8,1.846
130,-4.8375,78.6,1.832
131,-4.83625,96.6,1.822
132,-4.835,209.2,1.804
133,-4.83375,137,1.794
134,-4.8325,183.8,1.78
135,-4.83125,114.8,1.762
136,-4.83,51.8,1.748
137,-4.82875,180.6,1.734
138,-4.8275,151.6,1.72
139,-4.82625,177.8,1.71
140,-4.825,170,1.696
141,-4.82375,58.4,1.682
142,-4.8225,128.2,1.666
143,-4.82125,179.4,1.652
144,-4.82,141.4,1.642
145,-4.81875,199.8,1.628
146,-4.8175,88.8,1.614
147,-4.81625,83.8,1.6
148,-4.815,185.6,1.586
149,-4.81375,129,1.572
150,-4.8125,179.2,1.558
151,-4.81125,124.2,1.544
152,-4.81,47,1.53
153,-4.80875,171.8,1.52
154,-4.8075,146.8,1.502
155,-4.80625,133.6,1.492
156,-4.805,164.6,1.478
157,-4.80375,65.2,1.466
158,-4.8025,123.8,1.452
159,-4.80125,199.8,1.438
160,-4.8,132,1.428
161,-4.79875,185.6,1.414
162,-4.7975,89.4,1.4
163,-4.79625,62.6,1.386
164,-4.795,190.2,1.372
165,-4.79375,141.4,1.358
166,-4.7925,195.4,1.344
167,-4.79125,141.8,1.334
168,-4.79,48.6,1.32
169,-4.78875,158.6,1.306
170,-4.7875,155.2,1.292
171,-4.78625,149.2,1.28
172,-4.785,178.2,1.264
173,-4.78375,62.6,1.252
174,-4.7825,108.4,1.238
175,-4.78125,172.8,1.224
176,-4.78,121.2,1.21
177,-4.77875,185.2,1.196
178,-4.7775,90.8,1.186
179,-4.77625,62.8,1.176
180,-4.775,189,1.162
181,-4.77375,128,1.148
182,-4.7725,154.6,1.134
183,-4.77125,135.4,1.122
184,-4.77,52.4,1.108
185,-4.76875,162.6,1.094
186,-4.7675,173.4,1.08
187,-4.76625,135.6,1.066
188,-4.765,171.4,1.052
189,-4.76375,60.2,1.042
190,-4.7625,88.4,1.028
191,-4.76125,181.2,1.014
192,-4.76,130,1
193,-4.75875,197.6,0.99
194,-4.7575,94.8,0.976
195,-4.75625,51,0.96
196,-4.755,180.6,0.95
197,-4.75375,126.6,0.936
198,-4.7525,171.4,0.922
199,-4.75125,135.4,0.908
200,-4.75,44,0.898
201,-4.74875,153.8,0.88
202,-4.7475,145.8,0.866
203,-4.74625,133.6,0.852
204,-4.745,169.8,0.842
205,-4.74375,51,0.828
206,-4.7425,100.2,0.814
207,-4.74125,173.4,0.8
208,-4.74,106.4,0.786
209,-4.73875,161.6,0.772
210,-4.7375,82.8,0.758
211,-4.73625,59.4,0.744
212,-4.735,194,0.732
213,-4.73375,133.4,0.718
214,-4.7325,159.2,0.704
215,-4.73125,121.6,0.69
216,-4.73,37.2,0.676
217,-4.72875,149.2,0.666
218,-4.7275,149.8,0.648
219,-4.72625,152.2,0.638
220,-4.725,171,0.624
221,-4.72375,51.4,0.61
222,-4.7225,99.6,0.596
223,-4.72125,171,0.582
224,-4.72,123.6,0.568
225,-4.71875,185.6,0.554
226,-4.7175,79,0.542
227,-4.71625,65.2,0.532
228,-4.715,169.4,0.514
229,-4.71375,115.2,0.5
230,-4.7125,163.6,0.486
231,-4.71125,110.8,0.472
232,-4.71,38.2,0.458
233,-4.70875,166,0.444
234,-4.7075,134.4,0.43
235,-4.70625,128.6,0.416
236,-4.705,147.4,0.406
237,-4.70375,48.6,0.392
238,-4.7025,123.6,0.378
239,-4.70125,179.8,0.364
240,-4.7,120.4,0.35
241,-4.69875,172,0.332
242,-4.6975,67.2,0.322
243,-4.69625,64.6,0.308
244,-4.695,179.4,0.298
245,-4.69375,125.6,0.284
246,-4.6925,190.6,0.27
247,-4.69125,107.4,0.254
248,-4.69,40,0.24
249,-4.68875,171.4,0.226
250,-4.6875,130.6,0.212
251,-4.68625,160.2,0.198
252,-4.685,147.4,0.184
253,-4.68375,41.2,0.17
254,-4.6825,132.6,0.156
255,-4.68125,146.2,0.142
256,-4.68,121.2,0.128
257,-4.67875,171.8,0.118
258,-4.6775,53.4,0.1
259,-4.67625,84,0.086
260,-4.675,172.8,0.072
261,-4.67375,105.6,0.058
262,-4.6725,159.6,0.044
263,-4.67125,89.8,0.034
264,-4.67,52.4,0.016
265,-4.66875,188.6,0.006
266,-4.6675,135.4,0.006
267,-4.66625,154.8,0.006
268,-4.665,128.6,0.006
269,-4.66375,36.6,0.006
270,-4.6625,137,0.006
271,-4.66125,152.8,0.006
272,-4.66,145.2,0.006
273,-4.65875,174.8,0.006
274,-4.6575,53,0.006
275,-4.65625,89.8,0.006
276,-4.655,172.8,0.114
277,-4.65375,120.8,0.114
278,-4.6525,185.8,0.118
279,-4.65125,83.4,0.114
280,-4.65,58.8,1.074
281,-4.64875,167.6,4.99
282,-4.6475,115.8,4.99
283,-4.64625,160.2,4.99
284,-4.645,114.4,4.99
285,-4.64375,33.8,4.994
286,-4.6425,158.2,4.994
287,-4.64125,134,4.99
288,-4.64,123.6,4.976
289,-4.63875,148.4,4.962
290,-4.6375,49.4,4.948
291,-4.63625,118.8,4.93
292,-4.635,181.6,4.916
293,-4.63375,119.4,4.898
294,-4.6325,170.8,4.884
295,-4.63125,66.6,4.87
296,-4.63,59.8,4.856
297,-4.62875,176.8,4.842
298,-4.6275,121.8,4.828
299,-4.62625,184.8,4.818
300,-4.625,106.4,4.804
301,-4.62375,37.2,4.786
302,-4.6225,167.6,4.772
303,-4.62125,127.6,4.758
304,-4.62,156.6,4.744
305,-4.61875,143.8,4.73
306,-4.6175,36.8,4.716
307,-4.61625,129,4.702
308,-4.615,140,4.692
309,-4.61375,115.8,4.674
310,-4.6125,165.4,4.66
311,-4.61125,47.6,4.646
312,-4.61,83.4,4.632
313,-4.60875,168.4,4.62
314,-4.6075,101,4.604
315,-4.60625,159.2,4.59
316,-4.605,79,4.576
317,-4.60375,50.4,4.564
318,-4.6025,185.2,4.548
319,-4.60125,125.2,4.536
320,-4.6,152.6,4.518
321,-4.59875,112.8,4.508
322,-4.5975,29.4,4.498
323,-4.59625,147.2,4.48
324,-4.595,140.8,4.466
325,-4.59375,150.8,4.452
326,-4.5925,160,4.438
327,-4.59125,41.6,4.424
328,-4.59,102.6,4.41
329,-4.58875,162.4,4.396
330,-4.5875,120.4,4.382
331,-4.58625,177.8,4.368
332,-4.585,64.8,4.358
333,-4.58375,67.6,4.344
334,-4.5825,163,4.332
335,-4.58125,107,4.316
336,-4.58,167.4,4.304
337,-4.57875,93.8,4.29
338,-4.5775,38.6,4.274
339,-4.57625,165.4,4.26
340,-4.575,118.4,4.248
341,-4.57375,132,4.23
342,-4.5725,126.6,4.22
343,-4.57125,39,4.206
344,-4.57,140.8,4.196
345,-4.56875,165.4,4.182
346,-4.5675,124.8,4.168
347,-4.56625,164.6,4.154
348,-4.565,54.4,4.14
349,-4.56375,82.4,4.126
350,-4.5625,176.4,4.116
351,-4.56125,125.8,4.094
352,-4.56,193.4,4.084
353,-4.55875,89.4,4.07
354,-4.5575,48.4,4.056
355,-4.55625,177.8,4.042
356,-4.555,122.6,4.028
357,-4.55375,171,4.014
358,-4.5525,127.6,4.002
359,-4.55125,38.2,3.988
360,-4.55,150.6,3.972
361,-4.54875,137.6,3.958
362,-4.5475,134,3.942
363,-4.54625,165.4,3.928
364,-4.545,46.6,3.914
365,-4.54375,106.4,3.904
366,-4.5425,172,3.89
367,-4.54125,108.4,3.876
368,-4.54,169.8,3.862
369,-4.53875,80.8,3.848
370,-4.5375,66.8,3.838
371,-4.53625,198.4,3.828
372,-4.535,132.2,3.814
373,-4.53375,165.4,3.798
374,-4.5325,117.8,3.782
375,-4.53125,41,3.77
376,-4.53,161,3.754
377,-4.52875,151.6,3.742
378,-4.5275,162,3.728
379,-4.52625,174.2,3.714
380,-4.525,55,3.7
381,-4.52375,107.4,3.69
382,-4.5225,175.2,3.676
383,-4.52125,129,3.666
384,-4.52,189.6,3.652
385,-4.51875,81,3.638
386,-4.5175,69,3.624
387,-4.51625,175.8,3.606
388,-4.515,124.6,3.592
389,-4.51375,172.4,3.582
390,-4.5125,122.2,3.564
391,-4.51125,43,3.554
392,-4.51,168.4,3.54
393,-4.50875,142,3.524
394,-4.5075,129.2,3.51
395,-4.50625,154.8,3.496
396,-4.505,53.4,3.48
397,-4.50375,118.2,3.468
398,-4.5025,187.2,3.454
399,-4.50125,124.2,3.44
400,-4.5,180.8,3.426
401,-4.49875,81,3.416
402,-4.4975,63.8,3.398
403,-4.49625,186.2,3.384
404,-4.495,134,3.374
405,-4.49375,193.4,3.36
406,-4.4925,125.8,3.346
407,-4.49125,42.2,3.332
408,-4.49,164.4,3.318
409,-4.48875,145.4,3.304
410,-4.4875,153.6,3.29
411,-4.48625,171,3.272
412,-4.485,58.2,3.262
413,-4.48375,121.6,3.248
414,-4.4825,168,3.234
415,-4.48125,123.8,3.22
416,-4.48,187.2,3.206
417,-4.47875,80.4,3.192
418,-4.4775,69,3.178
419,-4.47625,187,3.166
420,-4.475,123.2,3.152
421,-4.47375,161.6,3.136
422,-4.4725,125.6,3.122
423,-4.47125,52.4,3.108
424,-4.47,178.2,3.096
425,-4.46875,165.4,3.078
426,-4.4675,143.8,3.064
427,-4.46625,167,3.05
428,-4.465,59.4,3.036
429,-4.46375,105.4,3.022
430,-4.4625,184.8,3.008
431,-4.46125,138,2.994
432,-4.46,204.4,2.98
433,-4.45875,95.2,2.966
434,-4.4575,60.2,2.948
435,-4.45625,190.2,2.934
436,-4.455,134,2.924
437,-4.45375,186.6,2.91
438,-4.4525,145.8,2.896
439,-4.45125,55.8,2.882
440,-4.45,165,2.872
441,-4.44875,154.6,2.854
442,-4.4475,139,2.84
443,-4.44625,179.8,2.826
444,-4.445,60.4,2.808
445,-4.44375,103.4,2.798
446,-4.4425,190.6,2.784
447,-4.44125,122.2,2.766
448,-4.44,181.8,2.756
449,-4.43875,109,2.738
450,-4.4375,68.6,2.728
451,-4.43625,207.2,2.718
452,-4.435,153.6,2.7
453,-4.43375,163.6,2.682
454,-4.4325,149.2,2.668
455,-4.43125,52,2.654
456,-4.43,135.6,2.64
457,-4.42875,174.4,2.622
458,-4.4275,150.8,2.608
459,-4.42625,202.4,2.598
460,-4.425,84.8,2.584
461,-4.42375,87.2,2.566
462,-4.4225,199,2.552
463,-4.42125,137.6,2.538
464,-4.42,198.8,2.528
465,-4.41875,128,2.51
466,-4.4175,59.4,2.5
467,-4.41625,178.8,2.486
468,-4.415,147.2,2.468
469,-4.41375,154.8,2.454
470,-4.4125,172.4,2.44
471,-4.41125,56.2,2.422
472,-4.41,127,2.412
473,-4.40875,187,2.398
474,-4.4075,124.8,2.38
475,-4.40625,187.6,2.37
