-10,-0.0417519720122991,1.89876979203503
-9.9975,-0.130412793234732,1.83905952133445
-9.995,-0.129738566457375,1.83554715246971
-9.9925,-0.130412793234732,1.83203478360497
-9.99,-0.130412793234732,1.83203478360497
-9.9875,-0.128727226291339,1.82852241474023
-9.985,-0.131761246789446,1.82852241474023
-9.9825,-0.12636743257059,1.82501004587549
-9.98,-0.129401453068696,1.82501004587549
-9.9775,-0.135469494064908,1.82501004587549
-9.975,-0.128052999513983,1.82149767701075
-9.9725,-0.131087020012089,1.81447293928127
-9.97,-0.127041659347947,1.81096057041653
-9.9675,-0.12434475223852,1.80393583268705
-9.965,-0.128727226291339,1.80393583268705
-9.9625,-0.133783927121516,1.80042346382231
-9.96,-0.134458153898873,1.79691109495757
-9.9575,-0.138840627951693,1.78988635722809
-9.955,-0.134458153898873,1.78637398836336
-9.9525,-0.127378772736626,1.78286161949862
-9.95,-0.125018979015876,1.77934925063388
-9.9475,-0.134458153898873,1.77583688176914
-9.945,-0.130412793234732,1.7723245129044
-9.9425,-0.129401453068696,1.76529977517492
-9.94,-0.129064339680018,1.76178740631018
-9.9375,-0.130075679846053,1.75827503744544
-9.935,-0.130075679846053,1.75827503744544
-9.9325,-0.132435473566802,1.74773793085122
-9.93,-0.139851968117728,1.74422556198648
-9.9275,-0.127041659347947,1.74071319312174
-9.925,-0.12198495851777,1.737200824257
-9.9225,-0.127378772736626,1.73017608652752
-9.92,-0.131087020012089,1.72315134879804
-9.9175,-0.133109700344159,1.7196389799333
-9.915,-0.145245782336584,1.71612661106856
-9.9125,-0.127378772736626,1.70910187333908
-9.91,-0.130412793234732,1.7020771356096
-9.9075,-0.130412793234732,1.69856476674486
-9.905,-0.130075679846053,1.69505239788012
-9.9025,-0.129738566457375,1.69154002901538
-9.9,-0.130412793234732,1.6845152912859
-9.8975,-0.129401453068696,1.68100292242116
-9.895,-0.135806607453587,1.67397818469168
-9.8925,-0.134795267287552,1.67046581582694
-9.89,-0.125356092404555,1.66344107809747
-9.8875,-0.124681865627198,1.65641634036799
-9.885,-0.128052999513983,1.64939160263851
-9.8825,-0.137492174396979,1.64587923377377
-9.88,-0.140863308283764,1.64236686490903
-9.8775,-0.120636504963057,1.63534212717955
-9.875,-0.133783927121516,1.62831738945007
-9.8725,-0.120973618351735,1.62129265172059
-9.87,-0.129738566457375,1.61778028285585
-9.8675,-0.135469494064908,1.61075554512637
-9.865,-0.136480834230944,1.60724317626163
-9.8625,-0.137829287785658,1.60373080739689
-9.86,-0.120973618351735,1.59319370080267
-9.8575,-0.125356092404555,1.58616896307319
-9.855,-0.126704545959269,1.57914422534371
-9.8525,-0.136480834230944,1.57211948761423
-9.85,-0.146594235891297,1.56860711874949
-9.8475,-0.122659185295127,1.56158238102001
-9.845,-0.12636743257059,1.55455764329053
-9.8425,-0.12636743257059,1.54402053669632
-9.84,-0.121647845129092,1.54050816783158
-9.8375,-0.138503514563015,1.5334834301021
-9.835,-0.143223102004513,1.52645869237262
-9.8325,-0.125018979015876,1.51943395464314
-9.83,-0.119288051408343,1.51240921691366
-9.8275,-0.13074990662341,1.50538447918418
-9.825,-0.150639596555439,1.4983597414547
-9.8225,-0.130075679846053,1.49133500372522
-9.82,-0.120973618351735,1.48431026599574
-9.8175,-0.128052999513983,1.47728552826626
-9.815,-0.130075679846053,1.47026079053678
-9.8125,-0.134458153898873,1.4632360528073
-9.81,-0.145582895725262,1.45621131507782
-9.8075,-0.120973618351735,1.4456742084836
-9.805,-0.12198495851777,1.44216183961886
-9.8025,-0.132772586955481,1.43162473302464
-9.8,-0.14827980283469,1.42459999529516
-9.7975,-0.119288051408343,1.41757525756569
-9.795,-0.122659185295127,1.41055051983621
-9.7925,-0.127715886125304,1.40352578210673
-9.79,-0.133446813732838,1.39650104437725
-9.7875,-0.147942689446011,1.38947630664777
-9.785,-0.127041659347947,1.37893920005355
-9.7825,-0.11557980413288,1.36840209345933
-9.78,-0.133109700344159,1.36137735572985
-9.7775,-0.151988050110153,1.35084024913563
-9.775,-0.118950938019664,1.34381551140615
-9.7725,-0.124007638849841,1.33679077367667
-9.77,-0.127715886125304,1.32976603594719
-9.7675,-0.132098360178124,1.31922892935297
-9.765,-0.149965369778082,1.31220419162349
-9.7625,-0.115242690744201,1.30166708502927
-9.76,-0.126704545959269,1.2946423472998
-9.7575,-0.144908668947905,1.28761760957032
-9.755,-0.131087020012089,1.28059287184084
-9.7525,-0.117265371076272,1.27005576524662
-9.75,-0.122996298683806,1.2595186586524
-9.7475,-0.137492174396979,1.25600628978766
-9.745,-0.149291143000725,1.24546918319344
-9.7425,-0.117602484464951,1.23493207659922
-9.74,-0.123670525461163,1.22790733886974
-9.7375,-0.136480834230944,1.21737023227552
-9.735,-0.146594235891297,1.2068331256813
-9.7325,-0.113557123800809,1.19980838795182
-9.73,-0.119288051408343,1.1892712813576
-9.7275,-0.133109700344159,1.18224654362812
-9.725,-0.152999390276188,1.17170943703391
-9.7225,-0.11557980413288,1.16117233043969
-9.72,-0.122659185295127,1.15063522384547
-9.7175,-0.156370524162972,1.14361048611599
-9.715,-0.120636504963057,1.13307337952177
-9.7125,-0.119288051408343,1.12604864179229
-9.71,-0.13074990662341,1.11902390406281
-9.7075,-0.149628256389403,1.10848679746859
-9.705,-0.129738566457375,1.09794969087437
-9.7025,-0.114905577355523,1.09092495314489
-9.7,-0.141537535061121,1.08038784655067
-9.6975,-0.138166401174336,1.06985073995645
-9.695,-0.110185989914025,1.0558012644975
-9.6925,-0.128052999513983,1.04877652676802
-9.69,-0.143560215393191,1.04175178903854
-9.6875,-0.144234442170548,1.03121468244432
-9.685,-0.107489082804597,1.0206775758501
-9.6825,-0.144571555559227,1.01014046925588
-9.68,-0.137829287785658,0.99960336266166
-9.6775,-0.111871556857417,0.98906625606744
-9.675,-0.128052999513983,0.978529149473221
-9.6725,-0.14592000911394,0.967992042879002
-9.67,-0.137492174396979,0.960967305149523
-9.6675,-0.111871556857417,0.950430198555304
-9.665,-0.148954029612047,0.939893091961084
-9.6625,-0.124007638849841,0.929355985366865
-9.66,-0.110523103302703,0.918818878772646
-9.6575,-0.13513238067623,0.904769403313687
-9.655,-0.156370524162972,0.897744665584208
-9.6525,-0.11119733008006,0.883695190125249
-9.65,-0.126704545959269,0.86964571466629
-9.6475,-0.157381864329008,0.862620976936811
-9.645,-0.110185989914025,0.852083870342592
-9.6425,-0.115916917521558,0.838034394883633
-9.64,-0.145245782336584,0.827497288289414
-9.6375,-0.147605576057333,0.816960181695195
-9.635,-0.103106608751777,0.806423075100975
-9.6325,-0.152662276887509,0.792373599642016
-9.63,-0.123670525461163,0.781836493047797
-9.6275,-0.116591144298915,0.771299386453578
-9.625,-0.136480834230944,0.757249910994619
-9.6225,-0.157381864329008,0.7467128044004
-9.62,-0.105129289083848,0.736175697806181
-9.6175,-0.139177741340371,0.725638591211962
-9.615,-0.138840627951693,0.715101484617743
-9.6125,-0.106140629249883,0.701052009158784
-9.61,-0.132435473566802,0.690514902564565
