0,-5,183.8,2.9
1,-4.99875,145.8,3.128
2,-4.9975,158.2,3.11
3,-4.99625,137,3.092
4,-4.995,64.2,3.078
5,-4.99375,203.8,3.062
6,-4.9925,143,3.044
7,-4.99125,180.6,3.03
8,-4.99,88.2,3.008
9,-4.98875,96.6,2.994
10,-4.9875,200,2.98
11,-4.98625,159.6,2.966
12,-4.985,186.6,2.948
13,-4.98375,57.2,2.932
14,-4.9825,154.6,2.918
15,-4.98125,162,2.9
16,-4.98,180.8,2.882
17,-4.97875,134.6,2.864
18,-4.9775,67.6,2.848
19,-4.97625,194,2.834
20,-4.975,140.4,2.816
21,-4.97375,200.8,2.802
22,-4.9725,91.2,2.788
23,-4.97125,114.4,2.77
24,-4.97,173,2.752
25,-4.96875,139,2.734
26,-4.9675,175.8,2.718
27,-4.96625,62.8,2.704
28,-4.965,180.6,2.686
29,-4.96375,170.8,2.668
30,-4.9625,170.8,2.65
31,-4.96125,125.2,2.632
32,-4.96,61.6,2.618
33,-4.95875,199,2.602
34,-4.9575,148.2,2.584
35,-4.95625,205.4,2.57
36,-4.955,81,2.552
37,-4.95375,107.4,2.534
38,-4.9525,187.2,2.52
39,-4.95125,157.6,2.502
40,-4.95,165.4,2.486
41,-4.94875,51,2.468
42,-4.9475,171.8,2.454
43,-4.94625,147.8,2.436
44,-4.945,183.8,2.418
45,-4.94375,122.6,2.404
46,-4.9425,71.2,2.386
47,-4.94125,176.4,2.372
48,-4.94,124.6,2.356
49,-4.93875,182.6,2.338
50,-4.9375,72.2,2.32
51,-4.93625,130.6,2.302
52,-4.935,186.6,2.288
53,-4.93375,150.2,2.272
54,-4.9325,150.2,2.254
55,-4.93125,51.4,2.236
56,-4.93,186.2,2.222
57,-4.92875,154.6,2.204
58,-4.9275,205.4,2.19
59,-4.92625,112.4,2.172
60,-4.925,78,2.156
61,-4.92375,201.8,2.138
62,-4.9225,148.4,2.12
63,-4.92125,191,2.106
64,-4.92,66.8,2.088
65,-4.91875,143.8,2.07
66,-4.9175,166.6,2.056
67,-4.91625,163.6,2.04
68,-4.915,163,2.026
69,-4.91375,58.2,2.008
70,-4.9125,183.8,1.994
71,-4.91125,134.6,1.976
72,-4.91,180.6,1.962
73,-4.90875,101.6,1.944
74,-4.9075,93.6,1.926
75,-4.90625,205.4,1.91
76,-4.905,139,1.896
77,-4.90375,173.8,1.882
78,-4.9025,60.2,1.864
79,-4.90125,141,1.85
80,-4.9,177.4,1.832
81,-4.89875,184.8,1.818
82,-4.8975,148.4,1.8
83,-4.89625,55.4,1.782
84,-4.895,195.4,1.766
85,-4.89375,145.4,1.748
86,-4.8925,193.6,1.734
87,-4.89125,91.8,1.72
88,-4.89,97.2,1.702
89,-4.88875,182.6,1.688
90,-4.8875,142,1.67
91,-4.88625,190,1.652
92,-4.885,60.4,1.638
93,-4.88375,158,1.624
94,-4.8825,146.2,1.608
95,-4.88125,161.2,1.594
96,-4.88,136.4,1.576
97,-4.87875,68.2,1.562
98,-4.8775,208.2,1.544
99,-4.87625,144.8,1.526
100,-4.875,182.6,1.512
101,-4.87375,83.8,1.494
102,-4.8725,96.6,1.48
103,-4.87125,192.6,1.466
104,-4.87,160.6,1.452
105,-4.86875,179.2,1.436
106,-4.8675,51.4,1.422
107,-4.86625,164.6,1.408
108,-4.865,151.8,1.39
109,-4.86375,178.2,1.372
