0,-5,205.8,2.412
1,-4.99875,88.8,3.48
2,-4.9975,160.2,3.458
3,-4.99625,153.6,3.434
4,-4.995,133.4,3.412
5,-4.99375,100.2,3.388
6,-4.9925,125.8,3.366
7,-4.99125,150.2,3.346
8,-4.99,59.8,3.322
9,-4.98875,197.6,3.3
10,-4.9875,190,3.28
11,-4.98625,73.4,3.254
12,-4.985,189.6,3.236
13,-4.98375,198.4,3.212
14,-4.9825,136.6,3.188
15,-4.98125,130.6,3.166
16,-4.98,161,3.142
17,-4.97875,180.8,3.118
18,-4.9775,92.2,3.092
19,-4.97625,166,3.072
20,-4.975,189.2,3.048
21,-4.97375,52.8,3.026
22,-4.9725,174.4,3.002
23,-4.97125,153.8,2.98
24,-4.97,95.6,2.96
25,-4.96875,169.8,2.934
26,-4.9675,175.4,2.91
27,-4.96625,167.6,2.89
28,-4.965,104,2.864
29,-4.96375,188.6,2.84
30,-4.9625,218.6,2.82
31,-4.96125,70.2,2.794
32,-4.96,185.6,2.774
33,-4.95875,196.4,2.752
34,-4.9575,97,2.728
35,-4.95625,166.6,2.706
36,-4.955,160,2.678
37,-4.95375,141.8,2.658
38,-4.9525,110.4,2.632
39,-4.95125,139,2.608
40,-4.95,166,2.584
41,-4.94875,71.6,2.56
42,-4.9475,208.8,2.538
43,-4.94625,193.4,2.516
44,-4.945,78,2.496
45,-4.94375,183.8,2.472
46,-4.9425,194,2.45
47,-4.94125,142,2.426
48,-4.94,126.2,2.404
49,-4.93875,164.4,2.376
50,-4.9375,186.6,2.356
51,-4.93625,94.2,2.33
52,-4.935,180.2,2.31
53,-4.93375,196.6,2.286
54,-4.9325,61.2,2.26
55,-4.93125,178.4,2.24
56,-4.93,159,2.214
57,-4.92875,92.2,2.19
58,-4.9275,149.8,2.17
59,-4.92625,166.6,2.144
60,-4.925,169.8,2.12
61,-4.92375,92.2,2.098
62,-4.9225,190.6,2.074
63,-4.92125,218,2.054
64,-4.92,68.6,2.028
65,-4.91875,184.6,2.008
66,-4.9175,190,1.986
67,-4.91625,99.6,1.962
68,-4.915,165.6,1.94
69,-4.91375,161,1.916
70,-4.9125,151.8,1.896
71,-4.91125,103,1.874
72,-4.91,146.8,1.85
73,-4.90875,166,1.826
74,-4.9075,58.2,1.804
75,-4.90625,194.6,1.78
76,-4.905,187,1.754
77,-4.90375,80.8,1.734
78,-4.9025,173.4,1.712
79,-4.90125,192.6,1.692
80,-4.9,152.2,1.666
81,-4.89875,122.6,1.646
